id,title,author,genre,story,thumbnail_url,webtoon_url
81,모스크바의 여명,이샨오,드라마,"21세의 피아니스트 이시윤.
사고로 인해 피아노를 더 이상 칠 수 없게 된 삶을 비관하다 죽음을 택했지만,
알아들을 수 없는 외국어로 얘기하는 갑부 집안에서
소녀 '타티아나'로 눈을 뜬다.
신이 주신 기회인 걸까? 아니면 저주인 걸까?
성별이 바뀐 게 뭐 대수냐! 손만 멀쩡하다면 다시 피아노를 칠 수 있어!
어차피 이렇게 된 거 '타티아나'로서 못다 한 꿈을 이뤄보자!",https://image-comic.pstatic.net/webtoon/772243/thumbnail/thumbnail_IMAG21_3918807214864216674.jpg,https://comic.naver.com/webtoon/list?titleId=772243&tab=mon
82,주작연애휴재,우까,로맨스,"""야야 저기 니 여친 지나간다ㅋㅋ""
""뭐?죽을래?""
공부말고는 잘하는 것 하나 없는 이세경. 같은 학교 아이들에게 늘 저런식으로 괴롭힘 당한다.
그런 그녀가 학교만 나가면 인싸녀 그 자체?!
학교와의 정반대의 모습에 모두가 알아보지 못하고 심지어 성인 남자들도 그녀가 고딩인줄 모르고 세경에게 만나달라고 애걸복걸하는데.
사람들을 속이며 재미 좀 보려는데 뭐야, 저건?
하필 걸려도 같은 반의 앙숙인, 하선우한테 정체를 들키는데?!
어른도 아닌, 그렇다고 아이도 아닌 청소년들의 방황,사랑,청춘.
달콤매콤 톡톡쏘는 사춘기 로맨스가 시작된다!",https://image-comic.pstatic.net/webtoon/802854/thumbnail/thumbnail_IMAG21_8acfafa7-d1db-42fa-9e01-3b7500650e11.jpg,https://comic.naver.com/webtoon/list?titleId=802854&tab=mon
83,포스트 팬데믹,좡좡,스릴러,"어느 날, 한국대학교병원으로 실려 왔던 아르스24 변종 의심 환자가 탈출했다.
자신이 담당하고 있던 환자를 놓친 것에 대해 책임감을 느낀 감염내과 교수 정유현은 환자를 수색하는 일에 발 벗고 나서기로 하며, 환자가 마지막으로 목격된 화성시 수락 마을로 향한다. 그리고 그들은 마을 입구에서 무언가와 맞딱뜨리게 되는데...,
2m에 달하는 키, 일반 성인 남성보다 훨씬 거대한 체구, 손에 들린 동물의 시체, 피로 얼룩지고 찢어진 옷, 노인의 얼굴을 하고 있지만 노인으로 보기 힘든 남자의 모습.
수색조는 남자의 모습에 순간 압도당하고 만다. 그리고 정유현은 남자의 기이한 모습과 도망친 환자가 병원에서 보여 줬던 이상 증세가 서로 연관성이 있음을 발견하게 되는데...",https://image-comic.pstatic.net/webtoon/807159/thumbnail/thumbnail_IMAG21_e7c75b1e-7bc4-484b-874d-1245f114479e.jpg,https://comic.naver.com/webtoon/list?titleId=807159&tab=mon
84,역주행!,김현아,드라마,"""지금 인기 급상승 1위가 네 영상이라고!""
직캠 하나로 하루아침에 역주행에 성공한 5년차 무명 아이돌 성준, 그리고 성준과 엮이며 서서히 팬이 되어가는 아윤.
마냥 꿈과 희망만 있진 않은, 한 아이돌과 팬의 이야기!
<일진이 사나워> 김현아 작가의 아이돌 드라마 신작.",https://image-comic.pstatic.net/webtoon/776256/thumbnail/thumbnail_IMAG21_d520a876-7403-4349-a56a-f1203882bed2.jpg,https://comic.naver.com/webtoon/list?titleId=776256&tab=mon
85,루크 비셸 따라잡기,앙꼬빵,로맨스,"세상 두려울 게 없던 왕국에서 제일 가는 공작가의 망나니 '바스티안 에펜베르크'.
자신과 정반대인 왕국 최고 마물사냥꾼 '루크 비셸'과 결혼하겠다고 선언한다!
모든 게 반대인 두 사람의 결혼, 과연 평탄할 수 있을 것인가?",https://image-comic.pstatic.net/webtoon/794939/thumbnail/thumbnail_IMAG21_23006afc-accd-46f6-8014-c955c4aa6241.jpg,https://comic.naver.com/webtoon/list?titleId=794939&tab=mon
86,북부 공작님을 유혹하겠습니다휴재,가천가,로맨스,"“내 애인인 척 사교계에 들어가.”
전 세계에서 주목하는 톱스타, 셀리나는
촬영 중 갑작스러운 사고로 북부 공작의 땅에 차원 이동한다.
마수에게서 목숨을 구해준 북부 공작, 칼시온은
셀리나에게 자신의 애인인 척 사교계에 들어가
정보를 입수하라는 계약을 제시하는데..",https://image-comic.pstatic.net/webtoon/794421/thumbnail/thumbnail_IMAG21_65e1c328-a2e5-42f6-86ef-47d7424bb44e.jpg,https://comic.naver.com/webtoon/list?titleId=794421&tab=mon
87,버그이터,이륙,판타지,"랭킹 1위 버그 플레이어 '김지한'은 어느 날 의문의 유저에게 캐릭터를 삭제당하고 1레벨이 된다. 
'버그 쓰지 말 걸..' 후회하던 그때 찾아온 새로운 기회.
""다시 랭커로 만들어 줄게. 너 같이 버그 쓰는 놈들 때려잡는 방식으로.""

최강 버그 플레이어, 버그 잡는 '버그이터'로 갱생하다!",https://image-comic.pstatic.net/webtoon/793067/thumbnail/thumbnail_IMAG21_3544444194497192757.jpg,https://comic.naver.com/webtoon/list?titleId=793067&tab=mon
88,러브 똘츄얼리,김진경,로맨스,"어제 분명히 나랑 뽀뽀했던 썸남이 오늘은 내 친구의 남친이란다. 하루아침에 사랑과 우정 모두 잃고 왕따가 된 ‘서정’. 설상가상 극혐하는 음침 안경잡이 ‘이담’과 키스까지 하게 되는데….
그렇게 얼렁뚱땅 시작된 서정과 이담의 똘끼충만 로맨스!",https://image-comic.pstatic.net/webtoon/811129/thumbnail/thumbnail_IMAG21_02284133-0eb0-407a-9c4e-7381dbd7a8a4.jpg,https://comic.naver.com/webtoon/list?titleId=811129&tab=mon
89,어느날 짝남에게 공작님이 빙의했다,다담,로맨스,"짝사랑하던 소꿉친구의 몸에
로판 속 공작님이 빙의해버렸다.

외모, 성적, 성격 모든 게 완벽하던 소꿉친구였는데…
……이 사고뭉치는 뭐야?!! 내 짝남 돌려내!
생활력 빵점 오만한 공작님과 로판 덕후 유소아의 좌충우돌 학원로맨스",https://image-comic.pstatic.net/webtoon/816528/thumbnail/thumbnail_IMAG21_12b8af45-dcdb-4a37-8ccf-b597e490e55c.jpg,https://comic.naver.com/webtoon/list?titleId=816528&tab=mon
90,트러블리걸,일쩜이,로맨스,"매콤한 연애서바이벌에 출연하게 된 순둥이 하새월.
플러팅과 호의도 구분 못하는 모쏠 새월에게
직진남 n명과의 동거는 어렵기만 하다. 
심지어 여기선 모든 게(?) 가능하다고?
꼬리 백개 달린 폭스남녀들 사이에서 살아남을 수 있을까?!",https://image-comic.pstatic.net/webtoon/808074/thumbnail/thumbnail_IMAG21_d4899238-5123-443d-826c-f70b1f3618a5.jpg,https://comic.naver.com/webtoon/list?titleId=808074&tab=mon
91,중독연구소,김택기,드라마,"중독 가정에서 자라온 소년, ‘김태림’은 중독 전문병원에 입사를 하게 되면서 자신의 문제를 바라보게 된다.
우리 모두의 중독 이야기, 당신은 무엇에 중독이 되어있나요?",https://image-comic.pstatic.net/webtoon/740132/thumbnail/thumbnail_IMAG21_d6f6e062-23d4-432a-a4be-6e1e66f63ede.jpg,https://comic.naver.com/webtoon/list?titleId=740132&tab=mon
92,악취해결사,샘샘,드라마,"""이 지긋지긋한 마스크...!!""
태어나서 한 번도 마스크를 벗은 모습으로 나가본 적 없는 김무명.
사람들의 부정적인 감정이 내뿜는 악취를 맡을 수도, 볼 수도 있는 무명이 가장 뒤가 구리다는 소문의 명문 고등학교에 진학하게 된다.
끊임없이 마주하는 악취들과 사건들 사이에서 무명은 앞으로 이 학교에서 잘 버틸 수 있을까?",https://image-comic.pstatic.net/webtoon/807600/thumbnail/thumbnail_IMAG21_1f73e8d5-19be-4978-8a3f-d3df5bc6961d.jpg,https://comic.naver.com/webtoon/list?titleId=807600&tab=mon
93,행운을 부탁해!,해롱,로맨스,"온갖 불행을 달고 사는 불운의 주인공, '허윤!' 
그런 허윤 앞에 나타난 이상하고 아름다운 남자, '앙드레!' 
허윤을 자신의 매니저라고 부르는 앙드레의 정체는 바로, 
신을 뽑는 오디션 'SHOW ME THE GRACE'의 후보생. 
이상하게도 그의 곁에 있으면 잠시나마 행운을 맛볼 수 있다!? 
달콤한 제안에 넘어간 불행 인간 허윤과 
까다로운 은총 소유자 앙드레의 좌충우돌 계약 동거가 시작된다!",https://image-comic.pstatic.net/webtoon/799868/thumbnail/thumbnail_IMAG21_edfa4344-9f13-4a6c-8b9f-00d08cf37a1d.jpg,https://comic.naver.com/webtoon/list?titleId=799868&tab=mon
94,트리거,고경빈,판타지,"수수께끼의 아름다운 식인 생명체 ""아니스""로 인해 멸망 직전에 다다른 인류. 16살 소년 에반은 단짝친구 니카를 만나기 위해 아니스로부터 얻어낸 물질로 초능력을 얻게 된 이들의 부대, 에이블 소대에 입대한다. 그리고 세계가 움직이기 시작한다. 누군가에게는 과거, 누군가에게는 현재, 누군가에게는 미래인 세계가.",https://image-comic.pstatic.net/webtoon/764480/thumbnail/thumbnail_IMAG21_9551ea28-1692-4478-a090-10ef47770f40.jpg,https://comic.naver.com/webtoon/list?titleId=764480&tab=mon
95,영업 천재가 되었다,혜림,판타지,"나는 빚을 갚기 위해 당장 할 수 있는 일을 선택했고, 그게 내겐 영업이었다.
그리고 내게 다시 한 번의 기회가 주어졌다.",https://image-comic.pstatic.net/webtoon/818780/thumbnail/thumbnail_IMAG21_ad3cf05d-0b97-47f6-8d4b-181e5906fcca.jpg,https://comic.naver.com/webtoon/list?titleId=818780&tab=mon
96,마음의소리2,조석,개그,"'마음의소리' 완결 후 3년, 조석 작가의 결코 소소하지 않은 일상(?) 대공개! 
제목은... '너는 그냥 개그만화나 그려라'
(였는데 다들 '마음의소리2'라 불러서 제목 바꿈)",https://image-comic.pstatic.net/webtoon/814543/thumbnail/thumbnail_IMAG21_df84a681-b7ef-4dda-8cef-25b219d35e3e.jpg,https://comic.naver.com/webtoon/list?titleId=814543&tab=tue
97,김부장,박태준 만화회사,액션,"“제발 안경 쓴 아저씨는 건들지 말자…”
오직 자신의 딸 '민지'를 위해 특수요원직을 관두고 평범함을 선택한 가장 김부장.
그러던 어느 날 민지가 소리소문 없이 사라지고, 김부장은 자신을 감시하는 국가를 적으로 돌리면서까지 딸을 찾아나서기 시작하는데...
[외모지상주의], [싸움독학] 그리고 [인생존망]의 세계관을 잇는 공식 스핀오프 작품!",https://image-comic.pstatic.net/webtoon/783053/thumbnail/thumbnail_IMAG21_d7732f14-26da-4e35-8762-660cc87b53f1.jpg,https://comic.naver.com/webtoon/list?titleId=783053&tab=tue
98,내가 키운 S급들,seri,판타지,"F급 헌터.
그것도 잘나가는 S급 동생 발목이나 잡는 쓸모없고 찌질한 F급 형.
개판된 인생 대충 살다가 결국 동생 목숨까지 잡아먹고 회귀한 내게 주어진 칭호,
'완벽한 양육자'.
그래, 이번에는 나대지 말고 얌전히 잘난놈들 뒷바라지나 해 주자.
라고 생각했는데, S급들이 좀 이상하다.",https://image-comic.pstatic.net/webtoon/784248/thumbnail/thumbnail_IMAG21_20a8aca7-23d3-4bc0-9916-a31ebc884ca8.jpg,https://comic.naver.com/webtoon/list?titleId=784248&tab=tue
99,대학원 탈출일지,요다,일상,"연구에 꿈을 가지고 대학원을 선택한 병아리 요다.
예상과는 다르게 연구에 관심 없는 교수님과 
똥군기의 연구실 분위기에 당황한다.
요다는 과연 무사히 대학원을 탈출할 수 있을 것인가?!",https://image-comic.pstatic.net/webtoon/790713/thumbnail/thumbnail_IMAG21_3919364435331003700.jpg,https://comic.naver.com/webtoon/list?titleId=790713&tab=tue
100,멸망 이후의 세계,언데드딸기,판타지,"<전지적 독자 시점> 싱숑 작가 원작.

이것은 모두가 과거로 돌아갈 때 마지막까지 회귀하지 않았던 한 사나이의 이야기다.",https://image-comic.pstatic.net/webtoon/789979/thumbnail/thumbnail_IMAG21_792cd36e-d722-4970-933b-3da7c37ee812.jpg,https://comic.naver.com/webtoon/list?titleId=789979&tab=tue
101,사신소년,류,액션,"수명을 대가로 죽은 자의 능력을 빌리는 소년! 
화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!",https://image-comic.pstatic.net/webtoon/730656/thumbnail/thumbnail_IMAG21_fc6d8dbf-eed2-43d0-af45-2edb3cc4244e.jpg,https://comic.naver.com/webtoon/list?titleId=730656&tab=tue
102,한림체육관,혜성,액션,"'세상에서 가장 강한 남자가 되고 싶다.'
그릇된 강함을 실천하던 전영하가 한림체육관에 들어와 진정한 강함을 깨닫고 무도인으로 거듭나는 학원 액션물",https://image-comic.pstatic.net/webtoon/743139/thumbnail/thumbnail_IMAG21_6012f944-ea1f-4328-ba22-bca09be494ee.jpg,https://comic.naver.com/webtoon/list?titleId=743139&tab=tue
103,천마는 평범하게 살 수 없다,철범,판타지,"천마 백중혁, 드미트리 가문의 장남으로 눈을 뜨다. 
드미트리의 얼간이, 차남에게 밀린 장남. 
세간의 평판은 중요하지 않다. 
천마, 아니, 로만 드미트리는 앞으로 평범하게 살 수 없다. 
압도하는 천마 판타지!",https://image-comic.pstatic.net/webtoon/774358/thumbnail/thumbnail_IMAG21_580067f4-3434-475f-ba51-3bbc86c6ad7d.jpg,https://comic.naver.com/webtoon/list?titleId=774358&tab=tue
104,시한부인 줄 알았어요!,혜용,로맨스,"3개월 시한부 진단을 받은 블랑셰 공작가의 공녀, 라리에트.
어차피 죽을 몸, 버킷리스트(라 쓰고 미친 짓이라 읽는) 달성을 해보기로 했다.
첫째. 사랑하지도 않는 나이 많은 약혼자 엿 먹이기.
둘째. 괴물 공작 아스라한과 3개월 간 연애하기! 
그러나 그에게서 도망치고 나서야 깨닫고 말았다. 시한부 진단이 완벽한 오진이라는 사실을!",https://image-comic.pstatic.net/webtoon/801711/thumbnail/thumbnail_IMAG21_bf581fbe-7d3d-4ff6-bfd3-a973f3c65aa1.jpg,https://comic.naver.com/webtoon/list?titleId=801711&tab=tue
105,용사가 돌아왔다,나락,액션,"김민수에게 복수를 하겠다는 일념 하나로 이세계를 구한 용사, 박정수. 
그는 스스로는 구했지만, 세계를 구하지 못했고, 자신의 세상을 멸망시킨 용사들을 죽이기로 마음 먹는다.

이 이야기는 해피 엔딩 따윈 없는 차가운 현실, 용사들을 죽이는 용사에 대한 이야기이다.",https://image-comic.pstatic.net/webtoon/773459/thumbnail/thumbnail_IMAG21_1614bb60-3d29-4e90-81b6-dc68d935bbce.jpg,https://comic.naver.com/webtoon/list?titleId=773459&tab=tue
106,성검전설,최다킬,개그,"마왕을 쓰러뜨릴 단 하나의 무구.
성검.
을 잃어버린 용사...
성검을 되찾을 때까지 용사는 찾고 또 찾는다.
10년, 20년, 30년... 용의 둥지부터 정령왕의 은신처까지
용사는 오늘도 성검을 찾는다.
성검을 잃어버린 용사는
쥰내 쪽팔리니까.",https://image-comic.pstatic.net/webtoon/814356/thumbnail/thumbnail_IMAG21_8ab854ac-f59a-4065-9287-cdfc336eb438.jpg,https://comic.naver.com/webtoon/list?titleId=814356&tab=tue
107,집이 없어,와난,드라마,"집을 버리고 뛰쳐나간 고해준, 집 없이 텐트 생활하는 문제아 백은영. 
악연으로 만난 두 사람은 버려진 옛날 기숙사에서 함께 살게 되는데.. 
기숙사도 서로도 싫지만 돌아갈 곳이 없는 두 사람의 힘든 성장 이야기",https://image-comic.pstatic.net/webtoon/721433/thumbnail/thumbnail_IMAG21_e14d8057-378c-4208-8531-e82e1dce8dd6.jpg,https://comic.naver.com/webtoon/list?titleId=721433&tab=tue
108,하루만 네가 되고 싶어,삼,로맨스,"'완벽한 인생이었다, 그 애가 나타나기 전까지는'
반전에 반전을 거듭하는 치밀한 궁중 서스펜스
네이버웹툰 최강자전 19년 대표작.",https://image-comic.pstatic.net/webtoon/738487/thumbnail/thumbnail_IMAG21_66eac5ec-876b-469e-ab05-81261fddde8d.jpg,https://comic.naver.com/webtoon/list?titleId=738487&tab=tue
109,궤짝,박태준 만화회사,스릴러,"당신이 예상한 그 결말, 틀렸습니다.
심리를 파고드는 반전 옴니버스 스릴러.",https://image-comic.pstatic.net/webtoon/802389/thumbnail/thumbnail_IMAG21_2c396e53-5710-47b4-b9ae-0b9582454479.jpg,https://comic.naver.com/webtoon/list?titleId=802389&tab=tue
110,유사연애,여은,로맨스,"연애는 싫지만 스킨십은 하고 싶은 솔로 1년차 '윤재'. 윤재네 회사에 누가 봐도 인기 있어 보이는 '민석'이 입사한다. 
윤재에게 따로 술을 먹자고도 하지만 잘들어갔냐는 문자는 없고, 아무렇지 않게 듣기 좋은 말을 해대면서도 선을 긋는 듯한 애매모호한 태도의 민석. 
밥도 먹고 영화도 보고 스킨십도 하지만, 사귀지는 않는 우리는 과연 무슨 사이일까? 30대 우리의 연애 아닌 그 어떤 것.",https://image-comic.pstatic.net/webtoon/804653/thumbnail/thumbnail_IMAG21_245d93e8-07c6-4229-9e51-bb813a307610.jpg,https://comic.naver.com/webtoon/list?titleId=804653&tab=tue
111,사변괴담,강태진,스릴러,"전쟁 발발 후. 영남의 가족은 남쪽에 있는 숙부의 집으로 피난을 간다.
숙부의 집에는 처음 보는 음산한 분위기의 여자가 자신을 새로운 숙모라고 소개한다.
온몸에 붕대를 감은 채 몸 져 누워있는 숙부도 이상하다.
한밤중 홀로 피의 의식을 치르는 숙모. 정체를 알 수 없는 할머니 귀신. 어디론가 사라진 아버지와 어머니. 혼란과 공포 가운데 놓인 영남과 어린 동생 영순은 이 집을 무사히 빠져나갈 수 있을까?",https://image-comic.pstatic.net/webtoon/804783/thumbnail/thumbnail_IMAG21_a80f7760-3c93-4002-84d4-eece85593f84.jpg,https://comic.naver.com/webtoon/list?titleId=804783&tab=tue
112,염라강림,바른꽃,판타지,"지옥이 망했다.
피가 흘러야 할 황천에는 맑은 물이 흐르고 망자들을 끓이던 솥은 차갑게 식은지 오래다. 


은퇴한 염라대왕은 자신의 행복을 위해 윤회의 길을 택하고자 하지만,
혼란스러워진 지옥과 사라진 자신의 후임 털보로 인해 윤회의 길을 걸을 수 없게 된다.

인간 세상의 신이 되기 위하여 인간계와 지옥을 혼돈에 빠트린 채 사라진 털보를
쫓아 염라는 인간계에 강림하지만, 인간계는 털보의 수작으로 인해 지옥에서 도망친 망자들이 세상을 혼란케 하고 있었다. 

염라는 지옥명부의 힘을 빌려 인간을 지키는 ‘장의사’들과 힘을 합쳐 털보를 잡아
세상을 원래대로 돌려놓기 위해 고군분투한다.

과연 염라는 무사히 윤회의 길을 걸을 수 있을까?",https://image-comic.pstatic.net/webtoon/818192/thumbnail/thumbnail_IMAG21_a8988c53-5efd-4506-b046-b46bccd90c56.jpg,https://comic.naver.com/webtoon/list?titleId=818192&tab=tue
113,호랑이 들어와요,배세혁,판타지,"숲속의 젊은 부부와 어느 날 그들에게 찾아온
정체불명의 아이들이 만들어가는 즐겁고 신묘한 일상",https://image-comic.pstatic.net/webtoon/757904/thumbnail/thumbnail_IMAG21_f3e09476-b052-4599-b619-4b2aba154143.jpg,https://comic.naver.com/webtoon/list?titleId=757904&tab=tue
114,초인의 게임,Two-zero,판타지,"인류를 구하고 홀로 희생한 영웅, 최강의 초인 서문엽.
죽었다고 알려진 그가 17년 후의 평화로운 세상에 돌연 귀환하면서
초인들의 스포츠 <배틀필드>에는 지각변동이 일어나기 시작한다.
본격 현대 판타지 X 스포츠 X 액션!",https://image-comic.pstatic.net/webtoon/795658/thumbnail/thumbnail_IMAG21_9771c54c-af6a-477c-9243-2b3bb784aae6.jpg,https://comic.naver.com/webtoon/list?titleId=795658&tab=tue
115,욕망일기Deep,김꿀빨,스릴러,"더욱 더 매운맛으로 돌아온 욕망일기의 새로운 에피소드
인간이라면 누구나 가질법한 욕망,
그것이 현실로 이루어진다면?
그 끝은 과연 행복일까 파멸일까..",https://image-comic.pstatic.net/webtoon/818448/thumbnail/thumbnail_IMAG21_8f02d84a-1c44-412e-8a34-4c9ec09c68ac.jpg,https://comic.naver.com/webtoon/list?titleId=818448&tab=tue
116,도태교실,황준호,스릴러,"같은 반 여학생을 스토킹했다는 누명을 쓰고 왕따가 된 소년 온유이. 
지옥 같은 그의 일상에 찾아온 아름다운 전학생 소녀 유미소. 
그녀에게 흑심을 품었다가 이내 앙심을 품게 된 가해자들은 왕따 온유이를 협박해 미소를 스토킹하도록 명령한다.",https://image-comic.pstatic.net/webtoon/812161/thumbnail/thumbnail_IMAG21_076b480a-84eb-46be-b6b0-906e66902f68.jpg,https://comic.naver.com/webtoon/list?titleId=812161&tab=tue
117,신입사원 김철수,스튜디오MW,판타지,"평생을 바친 회사로부터 버림받은 그날,
입사 첫 날의 그 순간으로 돌아와 버렸다?
국내 굴지의 대기업 한영통산에 입사한 무스펙 신입사원 김철수.
과연 이번 생에는 그토록 염원하던 '사장'의 자리에 오를 수 있을까?
현대판 입지전적 자수성가 스토리!",https://image-comic.pstatic.net/webtoon/812594/thumbnail/thumbnail_IMAG21_7dd78989-bb75-49e9-baa9-cbc5e918af00.jpg,https://comic.naver.com/webtoon/list?titleId=812594&tab=tue
118,삼국지톡휴재,무적핑크,무협/사극,"""유비, 조조, 손권 등 영웅들이 활약하던 후한, 그 난세에 핸드폰이 있었다면?
메신저로 소통하고, 개인 방송으로 군사를 모집한다! 
이제껏 보지 못한 완전히 새로운 삼국지!""",https://image-comic.pstatic.net/webtoon/711422/thumbnail/thumbnail_IMAG21_fd8cb5db-01ab-4c7b-a2a9-920d4479d5f7.jpg,https://comic.naver.com/webtoon/list?titleId=711422&tab=tue
119,이섭의 연애,248,로맨스,"10년 연속 업무달성률 1위! 최단기 최연소 승진 코스를 밟고 있는 최우수 사원!
1등만 해 온 나에게 첫 2등의 경험을 안겨준 입사동기, 강민경.
내 자존심을 짓밟은 그녀가 나, 태이섭 전무의 비서가 됐다.
그 뛰어난 업무처리 능력으로 나까지 처리해 버리려고?
업무 그만 하시고 여기 좀 봐주시죠, 강민경씨!
아무것도 하기 싫은 태이섭과 어떻게든 해내야 하는 강민경의 대환장 오피스 로맨스!",https://image-comic.pstatic.net/webtoon/813454/thumbnail/thumbnail_IMAG21_5bb6458f-1629-4e91-bbbd-c8c3bca738b8.jpg,https://comic.naver.com/webtoon/list?titleId=813454&tab=tue
120,놓지마 정신줄 시즌3,신태훈,개그,"놓지마 정신줄이 돌아왔다! 정신줄 세계 10년 후의 이야기.

정신줄 세상에 10년이란 세월이 흐른 어느 날, 정신줄 세계에 엄청난 대격변이 일어나게 되는데...
인간과 정령이 공존하는 한층 더 정신줄 놓은 세상이 열리고 말았다!",https://image-comic.pstatic.net/webtoon/801589/thumbnail/thumbnail_IMAG21_1b439234-e17d-4fb8-9eef-5d2d4173234c.jpg,https://comic.naver.com/webtoon/list?titleId=801589&tab=tue
121,저 그런 인재 아닙니다,에몽,판타지,"스트레스만 받으면 피를 토하는 병약하기 짝이 없는 나, 데온 하르트. 하지만 어쩐지 강하다는 오해를 받고 제국에서는 모두의 두려움을 받는 하르트 명예 백작인 동시에, 마계에서는 마왕이 가장 신임하는 0군단장이 되었는데… 예?! 제가요? 저 그런 인재 아닌데요?!",https://image-comic.pstatic.net/webtoon/802840/thumbnail/thumbnail_IMAG21_1ae41652-be65-4c1d-be08-8df716aaa41c.jpg,https://comic.naver.com/webtoon/list?titleId=802840&tab=tue
122,포 더 퀸덤,로즈옹,로맨스,"악마 아벨은 인간 여자 연리에게 사랑하는 형, 카인을 잃고 만다.
분노에 가득 차 연리를 찾아간 아벨은 사랑에 빠지는 금총알을 맞게 되면서, 연리에게 끓어오르는 사랑을 느끼게 되는데…
그는 과연 형제의 복수를 택할 것인가? 아니면 원수와의 냉혹한 사랑을 택할 것인가?",https://image-comic.pstatic.net/webtoon/812414/thumbnail/thumbnail_IMAG21_d6cbf0a2-9f22-4f8a-b3f9-411e39804dee.jpg,https://comic.naver.com/webtoon/list?titleId=812414&tab=tue
123,원주민 공포만화,원주민,스릴러,"끝날 때까지 끝난 것이 아니다!
마지막까지 방심할 수 없는 다양한 에피소드.
당신의 상상을 뛰어넘는 본격 반전 공포 스릴러가 온다!",https://image-comic.pstatic.net/webtoon/698918/thumbnail/thumbnail_IMAG21_3689346629442483042.jpg,https://comic.naver.com/webtoon/list?titleId=698918&tab=tue
124,올가미,해무리,드라마,"""일주일에 단 한 번, 내가 지시하는 곳으로 데려오기만 하면 돼요.""
정체불명의 힘을 지닌 윤수와 그의 올가미에 단단히 옭아매어진 채아. 과연 그녀는 그의 덫에서 빠져나올 수 있을까.",https://image-comic.pstatic.net/webtoon/732988/thumbnail/thumbnail_IMAG21_eda8ea4b-fdc8-411d-9f28-09e450cc06c5.jpg,https://comic.naver.com/webtoon/list?titleId=732988&tab=tue
125,백씨세가 시한부 공자,단박,판타지,"중원 칠대세가의 일원인, 백씨세가의 소공자 백이강.
내공을 모으지 못하고 수명이 짧은 절맥증, 즉 태음절맥(太陰絶脈)의 천형을 타고나 스물을 넘기지 못할 운명이었다.
남은 생이라도 평온하게 보내기 위해 장원에서 지내고 있던 어느 날, 
이강은 검은 복면단에게 습격을 당하게 되고 그 과정에서 누이와도 같던 시비 소화를 잃게 된다. 
복면단의 추격을 피해 지하의 비밀 통로로 도망친 이강. 
막다른 길에 다다르자 죽어도 싸우다 죽겠다는 마음으로 비동 바닥에 꽂혀 있던 녹슨 검을 뽑아 드는데…

「자손은 대종사에게 언동을 공손히 하라.」
“…뭐?”

200년 전, 백씨세가를 전성기로 이끌었던 천하제일인 불사신검 백성천.
그의 귀신이 눈앞에 나타났다.",https://image-comic.pstatic.net/webtoon/814535/thumbnail/thumbnail_IMAG21_20cd5f4e-09d2-4ebc-be63-c3368c46354f.jpg,https://comic.naver.com/webtoon/list?titleId=814535&tab=tue
126,우리 집 고양이 보고 갈래?,삼태,로맨스,"고양이 3마리, 강아지 2마리, 그리고 사랑하는 남편 ♥︎
완벽한 날들이 이어지고 있었는데… 
갑자기 10년 전으로 회귀해버렸다?!
애기들을 다시 만나고 남편도 처음부터 꼬셔야만 한다니!
난이도 극상, 가족 되찾기가 시작된다!",https://image-comic.pstatic.net/webtoon/805743/thumbnail/thumbnail_IMAG21_07ec1df5-1d1b-41e9-8507-d8bed34fc5c7.jpg,https://comic.naver.com/webtoon/list?titleId=805743&tab=tue
127,랜덤채팅의 그녀!,박은혁,드라마,"랜덤채팅만 하던 준우에게 온 기적!
과연 그녀(들)에게 다가갈수 있을까?!
(읽다 보면 원픽 캐릭터 무조건 생김ㅇㅇ)",https://image-comic.pstatic.net/webtoon/702608/thumbnail/thumbnail_IMAG21_7005692479348499809.jpg,https://comic.naver.com/webtoon/list?titleId=702608&tab=tue
128,내 남편의 정부에게,나사못,로맨스,"나, 레티시아 비올렛은 남편에게 헌신했지만, 모든 것을 잃었다.
그대로 목숨까지 잃을 뻔하던 찰나, 한 남자가 나타난다.
그 남자는 완벽한 복수를 이루도록 도와준다는데...
""제 복수를 이루어 주겠다는 말... 꼭 지켜 주세요.""
날 죽음까지 몰아넣은 그들에게, 내가 받았던 모든 걸 되돌려주리라.",https://image-comic.pstatic.net/webtoon/817366/thumbnail/thumbnail_IMAG21_078140be-9018-4af2-9e52-d439446302f6.jpg,https://comic.naver.com/webtoon/list?titleId=817366&tab=tue
129,윌유메리미,마인드C,일상,"외모는 상남자, 마음은 감성소녀 윌.외모는 청순녀, 마음은 터프가이 메리! 
서울 부산 띠동갑 커플의 리얼 연애 일기",https://image-comic.pstatic.net/webtoon/616239/thumbnail/thumbnail_IMAG21_7c320dd0-7f6e-4645-b82b-e46752ed7375.jpg,https://comic.naver.com/webtoon/list?titleId=616239&tab=tue
